Time (sec)	L-shell	10 MeV/G	32 MeV/G	100 MeV/G	320 MeV/G	1000 MeV/G	3200 MeV/G	10000 MeV/G	32000 MeV/G	100000 MeV/G	320000 MeV/G
275009105	8.6999	0.000143809	1.83158E-05	2.30056E-06	2.52621E-07	2.61688E-08	2.35173E-09	2.06895E-10	1.64862E-11	1.34269E-12	1.01924E-13
256860305	8.7012	0.000203011	2.60901E-05	3.42037E-06	4.03974E-07	4.44573E-08	3.99701E-09	3.22307E-10	2.15117E-11	1.37501E-12	7.76564E-14
307179305	8.7013	0.018628816	0.000362899	1.06596E-05	4.38065E-07	2.66064E-08	1.88252E-09	1.58399E-10	1.35505E-11	1.26511E-12	1.14838E-13
411639905	8.7025	0.000447981	4.19618E-05	4.34728E-06	4.49623E-07	4.81017E-08	4.489E-09	3.80345E-10	2.58517E-11	1.59583E-12	8.24978E-14
260536505	8.7039	0.000159203	2.41729E-05	3.49741E-06	4.21572E-07	4.49932E-08	3.91696E-09	3.17439E-10	2.23956E-11	1.57955E-12	1.01929E-13
282641105	8.7041	0.00164424	0.0001064	8.19129E-06	6.92536E-07	6.81203E-08	6.49017E-09	5.97132E-10	4.26874E-11	2.30327E-12	7.14954E-14
256856105	8.7047	8.43206E-05	1.45523E-05	2.42925E-06	3.43158E-07	4.21314E-08	4.01654E-09	3.31114E-10	2.21148E-11	1.39758E-12	7.75022E-14
351576305	8.7053	0.000140516	2.12036E-05	3.1137E-06	3.8993E-07	4.35736E-08	3.93269E-09	3.2306E-10	2.25801E-11	1.5498E-12	9.6049E-14
291533105	8.7060	0.000188885	2.00255E-05	2.16383E-06	2.1372E-07	2.1085E-08	1.89918E-09	1.74254E-10	1.49055E-11	1.32417E-12	1.11032E-13
282630305	8.7070	0.000153234	3.07925E-05	5.53031E-06	7.62656E-07	8.50268E-08	7.16933E-09	5.32308E-10	3.30233E-11	2.00369E-12	1.09212E-13
291533705	8.7086	0.000186893	1.97715E-05	2.11194E-06	2.04856E-07	1.99206E-08	1.78568E-09	1.64754E-10	1.42883E-11	1.29345E-12	1.10927E-13
291532505	8.7088	0.000178334	1.97316E-05	2.18766E-06	2.17817E-07	2.14215E-08	1.91679E-09	1.74832E-10	1.48875E-11	1.31848E-12	1.10308E-13
275006705	8.7089	0.000152533	1.90303E-05	2.33204E-06	2.4944E-07	2.53627E-08	2.26633E-09	2.00969E-10	1.63214E-11	1.36418E-12	1.06832E-13
307187105	8.7117	0.000669756	4.8081E-05	3.8946E-06	3.21953E-07	2.89338E-08	2.44126E-09	2.09043E-10	1.63686E-11	1.31072E-12	9.75639E-14
297060305	8.7120	0.00011322	1.92755E-05	3.15689E-06	4.3392E-07	5.15612E-08	4.74883E-09	3.79857E-10	2.47514E-11	1.53571E-12	8.39567E-14
291534305	8.7143	0.000188233	1.93331E-05	2.01243E-06	1.91567E-07	1.84894E-08	1.66313E-09	1.55268E-10	1.3707E-11	1.26698E-12	1.11229E-13
260540705	8.7181	0.000136632	1.97035E-05	2.83302E-06	3.57617E-07	4.10536E-08	3.80917E-09	3.16721E-10	2.19471E-11	1.46634E-12	8.71964E-14
291548105	8.7186	0.000235039	2.1925E-05	2.15127E-06	2.00127E-07	1.92457E-08	1.72751E-09	1.60058E-10	1.39334E-11	1.26454E-12	1.08626E-13
275009705	8.7189	0.000147388	1.84405E-05	2.30715E-06	2.55844E-07	2.68718E-08	2.43387E-09	2.13475E-10	1.67838E-11	1.33891E-12	9.90083E-14
279240905	8.7251	0.000259893	2.07134E-05	1.88198E-06	1.78046E-07	1.84861E-08	1.79788E-09	1.72311E-10	1.45295E-11	1.20074E-12	8.92244E-14
291534905	8.7253	0.000196884	1.94014E-05	1.96317E-06	1.8427E-07	1.77341E-08	1.60017E-09	1.50271E-10	1.33635E-11	1.24491E-12	1.10201E-13
403544105	8.7258	0.000308399	2.34571E-05	1.99717E-06	1.73144E-07	1.64562E-08	1.50568E-09	1.43829E-10	1.29558E-11	1.21572E-12	1.07971E-13
291531305	8.7285	0.000184453	2.06327E-05	2.29932E-06	2.28594E-07	2.23428E-08	1.98207E-09	1.79116E-10	1.51052E-11	1.32509E-12	1.09791E-13
279240305	8.7300	0.000189382	1.70887E-05	1.71312E-06	1.73178E-07	1.8553E-08	1.81651E-09	1.73207E-10	1.4531E-11	1.20299E-12	9.02898E-14
307178705	8.7315	0.031535962	0.000457338	1.11263E-05	4.18185E-07	2.48138E-08	1.77089E-09	1.52541E-10	1.34652E-11	1.30123E-12	1.22591E-13
275006105	8.7329	0.000157991	1.94831E-05	2.35219E-06	2.47441E-07	2.48472E-08	2.2088E-09	1.96352E-10	1.60818E-11	1.36069E-12	1.08163E-13
256860905	8.7346	0.00247212	0.000121851	7.39018E-06	5.09977E-07	4.28944E-08	3.64689E-09	3.17984E-10	2.35529E-11	1.51739E-12	7.06942E-14
297048905	8.7363	0.000130984	2.17577E-05	3.47989E-06	4.67386E-07	5.44398E-08	4.93859E-09	3.91866E-10	2.55018E-11	1.58903E-12	8.75999E-14
256855505	8.7377	0.000122231	1.80894E-05	2.67877E-06	3.49798E-07	4.14127E-08	3.91341E-09	3.24142E-10	2.18235E-11	1.38784E-12	7.72389E-14
291535505	8.7383	0.000181655	1.82158E-05	1.87869E-06	1.79777E-07	1.75641E-08	1.60025E-09	1.50955E-10	1.34371E-11	1.25008E-12	1.10352E-13
279239705	8.7402	0.000148426	1.50083E-05	1.63701E-06	1.73549E-07	1.88129E-08	1.82525E-09	1.71738E-10	1.43135E-11	1.19016E-12	9.06309E-14
307187705	8.7454	0.000572456	4.64462E-05	4.15353E-06	3.68162E-07	3.42433E-08	2.89486E-09	2.41465E-10	1.79999E-11	1.35242E-12	9.337E-14
275010305	8.7466	0.000150818	1.83286E-05	2.22396E-06	2.39375E-07	2.46433E-08	2.22131E-09	1.97079E-10	1.58904E-11	1.31149E-12	1.01015E-13
282629705	8.7474	0.000161476	3.20482E-05	5.7043E-06	7.82005E-07	8.68239E-08	7.28992E-09	5.38532E-10	3.32007E-11	2.00033E-12	1.08181E-13
291530705	8.7477	0.000175089	1.97912E-05	2.24104E-06	2.27136E-07	2.2532E-08	2.0117E-09	1.8137E-10	1.5157E-11	1.31214E-12	1.06967E-13
291547505	8.7491	0.000196691	1.96134E-05	2.03928E-06	1.98615E-07	1.96422E-08	1.78304E-09	1.64736E-10	1.41578E-11	1.26084E-12	1.05826E-13
359296505	8.7492	0.000288241	3.17061E-05	3.72018E-06	4.16528E-07	4.59566E-08	4.27868E-09	3.57936E-10	2.4327E-11	1.54143E-12	8.41983E-14
378419705	8.7530	0.000200351	2.39312E-05	2.89315E-06	3.13865E-07	3.25055E-08	2.9017E-09	2.49775E-10	1.91593E-11	1.4854E-12	1.06357E-13
260541305	8.7533	0.000139373	2.00735E-05	2.85301E-06	3.51571E-07	3.92062E-08	3.55438E-09	2.93367E-10	2.05496E-11	1.40919E-12	8.70395E-14
291536105	8.7543	0.000185357	1.80268E-05	1.82192E-06	1.72799E-07	1.68766E-08	1.54367E-09	1.46422E-10	1.31147E-11	1.22772E-12	1.09076E-13
279239105	8.7561	0.000131618	1.39506E-05	1.57441E-06	1.70028E-07	1.85195E-08	1.79428E-09	1.68701E-10	1.41115E-11	1.18326E-12	9.1246E-14
351575705	8.7583	0.000100958	2.29818E-05	4.36611E-06	5.93315E-07	6.3151E-08	5.14847E-09	3.8292E-10	2.46611E-11	1.594E-12	9.43581E-14
307178105	8.7634	0.004623259	0.000146895	6.22638E-06	3.24875E-07	2.26162E-08	1.73995E-09	1.54498E-10	1.37567E-11	1.32539E-12	1.23701E-13
251356505	8.7656	0.02694758	0.000521954	1.4672E-05	5.6568E-07	3.26157E-08	2.23444E-09	1.85301E-10	1.58012E-11	1.48083E-12	1.35498E-13
297060905	8.7675	0.000128608	2.15184E-05	3.42423E-06	4.50954E-07	5.11799E-08	4.5499E-09	3.59504E-10	2.3726E-11	1.52184E-12	8.73775E-14
334812305	8.7679	0.000115987	2.16153E-05	3.76786E-06	5.31674E-07	6.26387E-08	5.58993E-09	4.29193E-10	2.6764E-11	1.59251E-12	8.35819E-14
247676705	8.7685	0.000780456	7.55334E-05	7.9603E-06	8.1903E-07	8.49363E-08	7.47884E-09	5.8621E-10	3.6337E-11	2.04051E-12	9.58105E-14
251357705	8.7691	0.0169261	0.000434603	1.50107E-05	6.51492E-07	3.90771E-08	2.64977E-09	2.11432E-10	1.7057E-11	1.50089E-12	1.28146E-13
291530105	8.7715	0.00015667	1.9102E-05	2.27097E-06	2.34783E-07	2.32892E-08	2.06317E-09	1.84387E-10	1.52868E-11	1.31463E-12	1.06541E-13
247677305	8.7731	0.00111538	9.43779E-05	8.83505E-06	8.21723E-07	7.90358E-08	6.6374E-09	5.15013E-10	3.29486E-11	1.98478E-12	1.03405E-13
247676105	8.7735	0.000276892	4.49901E-05	6.89669E-06	8.63257E-07	9.21099E-08	7.62634E-09	5.59905E-10	3.42449E-11	2.03894E-12	1.08542E-13
282642305	8.7736	0.0022581	0.000136479	9.91895E-06	7.98693E-07	7.65758E-08	7.23311E-09	6.75223E-10	4.94802E-11	2.61128E-12	6.33531E-14
256861505	8.7758	0.004370484	0.000189703	1.02562E-05	6.38581E-07	4.92553E-08	3.88163E-09	3.18597E-10	2.27261E-11	1.47586E-12	7.49655E-14
251355905	8.7762	0.007753086	0.000244634	1.00177E-05	4.95619E-07	3.25362E-08	2.35387E-09	1.96775E-10	1.6478E-11	1.49517E-12	1.31278E-13
279238505	8.7775	0.000127218	1.36182E-05	1.54211E-06	1.65884E-07	1.79341E-08	1.72899E-09	1.6293E-10	1.37768E-11	1.1758E-12	9.28045E-14
291546905	8.7776	0.000163043	1.7547E-05	1.96435E-06	2.0466E-07	2.12035E-08	1.96187E-09	1.79604E-10	1.49478E-11	1.27018E-12	1.00606E-13
343935305	8.7782	0.000174782	2.78191E-05	4.13201E-06	4.99158E-07	5.25404E-08	4.49287E-09	3.5917E-10	2.51397E-11	1.76834E-12	1.14212E-13
291556505	8.7800	0.037271415	0.000449236	9.39487E-06	3.22637E-07	1.87424E-08	1.37318E-09	1.24729E-10	1.18032E-11	1.2312E-12	1.2599E-13
275010905	8.7812	0.000163633	1.85066E-05	2.12386E-06	2.20652E-07	2.24174E-08	2.02931E-09	1.83057E-10	1.51367E-11	1.28697E-12	1.02491E-13
307188305	8.7820	0.000806859	5.53083E-05	4.38269E-06	3.66139E-07	3.40643E-08	2.97447E-09	2.55484E-10	1.90762E-11	1.38396E-12	8.91413E-14
297048305	8.7824	0.000126568	2.07303E-05	3.27895E-06	4.37305E-07	5.08619E-08	4.63652E-09	3.71967E-10	2.46133E-11	1.56513E-12	8.83278E-14
359297105	8.7846	0.000339931	3.52749E-05	3.95903E-06	4.31768E-07	4.72927E-08	4.42156E-09	3.71525E-10	2.51139E-11	1.56007E-12	8.23359E-14
331302905	8.7848	0.000426274	3.66504E-05	3.4052E-06	3.07321E-07	2.88644E-08	2.49266E-09	2.17404E-10	1.74173E-11	1.43485E-12	1.10506E-13
251358305	8.7850	0.018957502	0.000479961	1.63241E-05	6.96367E-07	4.1027E-08	2.72986E-09	2.13737E-10	1.69087E-11	1.45938E-12	1.22159E-13
247675505	8.7858	0.000182451	3.7997E-05	6.82456E-06	9.03783E-07	9.48879E-08	7.56758E-09	5.42407E-10	3.31479E-11	2.01393E-12	1.11143E-13
247677905	8.7866	0.001296583	0.00010813	9.81916E-06	8.66204E-07	7.79673E-08	6.15503E-09	4.63206E-10	3.00945E-11	1.92873E-12	1.11298E-13
282629105	8.7890	0.000181995	3.56916E-05	6.27745E-06	8.49439E-07	9.30416E-08	7.70446E-09	5.61795E-10	3.42033E-11	2.0368E-12	1.08898E-13
291537305	8.7902	0.000175124	1.75399E-05	1.8113E-06	1.73908E-07	1.70485E-08	1.5566E-09	1.46918E-10	1.30686E-11	1.21396E-12	1.06941E-13
251355305	8.7942	0.003984244	0.000166712	8.48034E-06	4.83269E-07	3.39898E-08	2.51321E-09	2.08511E-10	1.70334E-11	1.49424E-12	1.26057E-13
260541905	8.7961	0.000146711	2.14287E-05	3.05935E-06	3.7432E-07	4.11376E-08	3.67295E-09	3.00191E-10	2.09661E-11	1.44242E-12	8.9793E-14
307177505	8.7963	0.0010912	5.74191E-05	3.69493E-06	2.70045E-07	2.40876E-08	2.19744E-09	2.0965E-10	1.7674E-11	1.36992E-12	8.38406E-14
411639305	8.7999	0.000268256	3.09014E-05	3.72564E-06	4.18222E-07	4.52944E-08	4.10705E-09	3.38157E-10	2.31349E-11	1.51329E-12	8.7291E-14
347310905	8.8017	0.000162845	2.39318E-05	3.47624E-06	4.38066E-07	4.96161E-08	4.50084E-09	3.64256E-10	2.45026E-11	1.58916E-12	9.16755E-14
275004905	8.8020	0.000164433	1.98791E-05	2.34531E-06	2.40831E-07	2.37605E-08	2.09596E-09	1.86712E-10	1.54386E-11	1.32476E-12	1.07148E-13
279237905	8.8051	0.000103546	1.16325E-05	1.37417E-06	1.5317E-07	1.6996E-08	1.66673E-09	1.58314E-10	1.3396E-11	1.1381E-12	8.90941E-14
247674905	8.8065	0.000195915	4.31535E-05	7.81657E-06	9.95477E-07	9.88791E-08	7.5494E-09	5.31027E-10	3.25576E-11	2.01619E-12	1.14648E-13
351575105	8.8066	0.001883404	0.00015685	1.38242E-05	1.13883E-06	9.32246E-08	6.63966E-09	4.57923E-10	2.78421E-11	1.70825E-12	9.58528E-14
291537905	8.8086	0.000163048	1.65788E-05	1.74578E-06	1.71342E-07	1.70832E-08	1.57247E-09	1.48264E-10	1.30829E-11	1.20028E-12	1.04105E-13
282642905	8.8087	0.001528459	0.000106439	8.68595E-06	7.65252E-07	7.68185E-08	7.29791E-09	6.52659E-10	4.44824E-11	2.32422E-12	7.64056E-14
247678505	8.8091	0.003315764	0.000204624	1.40996E-05	9.73877E-07	7.30746E-08	5.1814E-09	3.81492E-10	2.61475E-11	1.86868E-12	1.25329E-13
251358905	8.8099	0.050799622	0.000914366	2.36786E-05	8.33043E-07	4.38785E-08	2.75126E-09	2.10108E-10	1.65275E-11	1.43438E-12	1.21522E-13
359241905	8.8136	0.004094896	0.000231729	1.45105E-05	9.06282E-07	6.26145E-08	4.20723E-09	3.03136E-10	2.08414E-11	1.51954E-12	1.0515E-13
411699905	8.8158	0.032096867	0.000614461	1.75012E-05	6.86301E-07	3.94257E-08	2.62347E-09	2.07499E-10	1.6653E-11	1.46013E-12	1.24295E-13
251354705	8.8185	0.001598081	9.75994E-05	6.57686E-06	4.46346E-07	3.41082E-08	2.59948E-09	2.15834E-10	1.73725E-11	1.48974E-12	1.22239E-13
331303505	8.8188	0.0013119	6.80648E-05	4.33217E-06	3.15021E-07	2.82129E-08	2.61342E-09	2.55615E-10	2.20408E-11	1.66422E-12	8.35676E-14
256854305	8.8195	0.000148699	2.02422E-05	2.80682E-06	3.50939E-07	4.07408E-08	3.83833E-09	3.19778E-10	2.17174E-11	1.39226E-12	7.80167E-14
359297705	8.8195	0.000507654	4.40822E-05	4.28799E-06	4.24151E-07	4.44564E-08	4.15302E-09	3.57768E-10	2.49217E-11	1.57625E-12	8.32218E-14
279260705	8.8197	0.000156606	1.66639E-05	1.87707E-06	2.00713E-07	2.14839E-08	2.03248E-09	1.85998E-10	1.51046E-11	1.22923E-12	9.19044E-14
275011505	8.8218	0.000136221	1.67097E-05	2.06166E-06	2.27291E-07	2.39572E-08	2.19646E-09	1.96263E-10	1.58011E-11	1.29413E-12	9.8488E-14
307188905	8.8220	0.00118948	6.95311E-05	4.8504E-06	3.7219E-07	3.34706E-08	2.94561E-09	2.60653E-10	1.99486E-11	1.43922E-12	8.84393E-14
256862105	8.8221	0.000101851	1.53597E-05	2.34428E-06	3.20821E-07	4.01803E-08	3.99981E-09	3.406E-10	2.27844E-11	1.39183E-12	7.23261E-14
279261305	8.8224	0.000121609	1.54676E-05	2.00189E-06	2.34116E-07	2.59994E-08	2.45318E-09	2.18119E-10	1.69251E-11	1.30554E-12	9.19448E-14
297061505	8.8228	0.000132524	2.19616E-05	3.52129E-06	4.76694E-07	5.60575E-08	5.11444E-09	4.04666E-10	2.59986E-11	1.58641E-12	8.50748E-14
279260105	8.8251	0.000180174	1.72317E-05	1.77863E-06	1.78657E-07	1.8532E-08	1.74887E-09	1.63711E-10	1.38783E-11	1.19409E-12	9.53488E-14
291538505	8.8273	0.000164342	1.63858E-05	1.71426E-06	1.69417E-07	1.71012E-08	1.58971E-09	1.50417E-10	1.32408E-11	1.20668E-12	1.03651E-13
297047705	8.8278	0.000118915	2.00424E-05	3.24541E-06	4.40236E-07	5.16858E-08	4.72721E-09	3.78729E-10	2.49457E-11	1.57596E-12	8.82365E-14
307176905	8.8293	0.000703824	4.40538E-05	3.28767E-06	2.70765E-07	2.62206E-08	2.5041E-09	2.39855E-10	1.94744E-11	1.41333E-12	8.06291E-14
282628505	8.8320	0.000391366	5.42129E-05	7.28812E-06	8.28361E-07	8.3701E-08	6.80309E-09	5.05157E-10	3.19502E-11	1.9945E-12	1.12465E-13
247674305	8.8337	0.000563025	9.09775E-05	1.24061E-05	1.2424E-06	1.04976E-07	7.33478E-09	5.01521E-10	3.10981E-11	1.99559E-12	1.19437E-13
378419105	8.8346	0.000190213	2.35389E-05	2.93835E-06	3.27458E-07	3.44812E-08	3.09003E-09	2.63517E-10	1.97998E-11	1.4925E-12	1.03303E-13
291528905	8.8363	0.00016741	1.9674E-05	2.29505E-06	2.36797E-07	2.36105E-08	2.09831E-09	1.87112E-10	1.53991E-11	1.31007E-12	1.04764E-13
279259505	8.8369	0.00020497	2.03929E-05	2.18813E-06	2.27912E-07	2.42115E-08	2.28685E-09	2.07846E-10	1.65766E-11	1.3109E-12	9.43593E-14
279237305	8.8379	0.000106622	1.21763E-05	1.44881E-06	1.60878E-07	1.76565E-08	1.71128E-09	1.61407E-10	1.36459E-11	1.1647E-12	9.19803E-14
291557105	8.8409	0.022725365	0.000349729	8.73196E-06	3.3255E-07	2.01157E-08	1.47857E-09	1.31985E-10	1.21318E-11	1.22253E-12	1.20363E-13
282643505	8.8426	0.000867829	7.96519E-05	8.1296E-06	8.36618E-07	8.98938E-08	8.39481E-09	6.9109E-10	4.28573E-11	2.22622E-12	8.85141E-14
251359505	8.8434	0.04788724	0.001012948	2.91048E-05	1.05905E-06	5.42134E-08	3.17681E-09	2.23907E-10	1.63309E-11	1.34478E-12	1.11426E-13
260542505	8.8436	0.000136151	2.04879E-05	3.01351E-06	3.79641E-07	4.26902E-08	3.85881E-09	3.1494E-10	2.16842E-11	1.45687E-12	8.79307E-14
291539105	8.8446	0.00016826	1.65678E-05	1.70364E-06	1.64948E-07	1.6383E-08	1.51226E-09	1.43552E-10	1.27848E-11	1.18515E-12	1.03964E-13
275004305	8.8452	0.000148159	1.87459E-05	2.3219E-06	2.4981E-07	2.54169E-08	2.26433E-09	1.99767E-10	1.61191E-11	1.33784E-12	1.0398E-13
251354105	8.8490	0.001050895	7.76473E-05	6.07632E-06	4.55329E-07	3.64528E-08	2.8053E-09	2.29678E-10	1.79658E-11	1.48604E-12	1.16977E-13
291545105	8.8503	0.000154659	1.69064E-05	1.89362E-06	1.94465E-07	1.97891E-08	1.81326E-09	1.66703E-10	1.41193E-11	1.23242E-12	1.00982E-13
279262505	8.8513	0.000126353	1.42554E-05	1.67847E-06	1.84573E-07	2.00385E-08	1.91287E-09	1.76796E-10	1.45639E-11	1.20706E-12	9.22557E-14
351574505	8.8523	0.006055202	0.000316214	1.97088E-05	1.33662E-06	1.04486E-07	7.72355E-09	5.54955E-10	3.31235E-11	1.82571E-12	8.39889E-14
279258905	8.8538	0.000207545	2.06772E-05	2.22483E-06	2.32856E-07	2.48759E-08	2.35906E-09	2.14368E-10	1.70034E-11	1.33112E-12	9.44855E-14
331304105	8.8552	0.001182096	8.79273E-05	5.81154E-06	3.64765E-07	2.69875E-08	2.10519E-09	1.8583E-10	1.6302E-11	1.5413E-12	1.408E-13
260534105	8.8553	0.000162915	2.42417E-05	3.48006E-06	4.21673E-07	4.55286E-08	4.00344E-09	3.2553E-10	2.28781E-11	1.59833E-12	1.0174E-13
403542905	8.8554	0.000441315	3.04412E-05	2.43383E-06	2.06953E-07	1.99122E-08	1.84631E-09	1.73898E-10	1.48163E-11	1.26601E-12	9.90658E-14
359298305	8.8560	0.000698768	5.38325E-05	4.77415E-06	4.47168E-07	4.64524E-08	4.4663E-09	4.00958E-10	2.82968E-11	1.68675E-12	7.59472E-14
291539705	8.8608	0.000160174	1.62598E-05	1.72188E-06	1.71095E-07	1.72693E-08	1.60044E-09	1.50801E-10	1.32137E-11	1.19869E-12	1.02486E-13
307176305	8.8624	0.000472241	3.6727E-05	3.2599E-06	3.01609E-07	3.0572E-08	2.86145E-09	2.56418E-10	1.93088E-11	1.3612E-12	8.23361E-14
307189505	8.8634	0.001125049	6.62785E-05	4.63775E-06	3.54928E-07	3.16709E-08	2.7587E-09	2.42801E-10	1.8775E-11	1.40343E-12	9.21146E-14
256853705	8.8659	0.000337937	3.1937E-05	3.31962E-06	3.43049E-07	3.66689E-08	3.44046E-09	2.9727E-10	2.10798E-11	1.39035E-12	7.86572E-14
291544505	8.8671	0.000151957	1.63825E-05	1.81958E-06	1.86494E-07	1.90345E-08	1.75352E-09	1.62152E-10	1.38138E-11	1.21225E-12	9.98504E-14
275012105	8.8671	0.000124681	1.61422E-05	2.08815E-06	2.39051E-07	2.57512E-08	2.37155E-09	2.09436E-10	1.64483E-11	1.30335E-12	9.53629E-14
334811705	8.8705	0.000150211	2.57253E-05	4.1745E-06	5.56487E-07	6.3095E-08	5.50794E-09	4.20032E-10	2.63235E-11	1.58707E-12	8.48906E-14
297047105	8.8707	0.00013813	2.22699E-05	3.48665E-06	4.63134E-07	5.38584E-08	4.90601E-09	3.91681E-10	2.56477E-11	1.60642E-12	8.89457E-14
359241305	8.8717	0.008059491	0.000405277	2.12024E-05	1.08801E-06	6.52304E-08	4.05685E-09	2.85382E-10	1.98186E-11	1.48942E-12	1.07606E-13
256862705	8.8739	0.000168802	2.06037E-05	2.63687E-06	3.16141E-07	3.66197E-08	3.53609E-09	3.0463E-10	2.13144E-11	1.39243E-12	7.86937E-14
282644105	8.8744	0.000925834	8.24977E-05	8.18752E-06	8.20378E-07	8.61044E-08	7.89004E-09	6.4423E-10	4.03683E-11	2.17178E-12	9.19234E-14
291540305	8.8745	0.000160188	1.61886E-05	1.71916E-06	1.7252E-07	1.75992E-08	1.63975E-09	1.54105E-10	1.33707E-11	1.19515E-12	1.0031E-13
282655505	8.8751	0.000172168	3.53863E-05	6.33004E-06	8.43275E-07	8.97324E-08	7.29217E-09	5.33998E-10	3.34175E-11	2.08019E-12	1.1775E-13
279236705	8.8754	0.000100157	1.18735E-05	1.45948E-06	1.66371E-07	1.85598E-08	1.80823E-09	1.6951E-10	1.41047E-11	1.17709E-12	9.04258E-14
279258305	8.8755	0.000198261	2.04028E-05	2.24583E-06	2.37552E-07	2.53547E-08	2.38632E-09	2.14966E-10	1.69365E-11	1.32138E-12	9.37388E-14
297062105	8.8763	0.000115975	2.04375E-05	3.40989E-06	4.67773E-07	5.46118E-08	4.92128E-09	3.87901E-10	2.51836E-11	1.57354E-12	8.73536E-14
291528305	8.8769	0.000167601	1.95648E-05	2.28283E-06	2.36987E-07	2.37719E-08	2.1149E-09	1.87611E-10	1.52769E-11	1.28152E-12	1.00785E-13
282654905	8.8777	0.000192086	3.79214E-05	6.69136E-06	9.03736E-07	9.84264E-08	8.09923E-09	5.88082E-10	3.57416E-11	2.12939E-12	1.14076E-13
279263105	8.8792	0.000117732	1.55281E-05	2.06161E-06	2.44044E-07	2.70986E-08	2.53785E-09	2.23376E-10	1.71502E-11	1.31001E-12	9.14092E-14
247679705	8.8795	0.004368358	0.000260263	1.7005E-05	1.09615E-06	7.71615E-08	5.23039E-09	3.77396E-10	2.58629E-11	1.87435E-12	1.28692E-13
291543905	8.8806	0.0001462	1.56547E-05	1.73765E-06	1.79255E-07	1.84871E-08	1.7215E-09	1.60556E-10	1.37646E-11	1.21317E-12	1.00239E-13
251353505	8.8836	0.00205056	0.000143176	8.98471E-06	5.26294E-07	3.59855E-08	2.58187E-09	2.09977E-10	1.69517E-11	1.4782E-12	1.24375E-13
291540905	8.8849	0.000141	1.51687E-05	1.69214E-06	1.75499E-07	1.81859E-08	1.69957E-09	1.58842E-10	1.36296E-11	1.20124E-12	9.91921E-14
282654305	8.8856	0.000193706	3.7923E-05	6.52618E-06	8.46216E-07	8.87189E-08	7.16479E-09	5.24482E-10	3.29296E-11	2.0608E-12	1.17438E-13
291543305	8.8894	0.000137169	1.49788E-05	1.69731E-06	1.78797E-07	1.87424E-08	1.76017E-09	1.64081E-10	1.39532E-11	1.21364E-12	9.85862E-14
411638705	8.8908	0.000327691	3.44292E-05	3.89257E-06	4.25383E-07	4.6513E-08	4.33955E-09	3.6546E-10	2.4973E-11	1.58331E-12	8.6084E-14
282656705	8.8909	0.000153421	3.09218E-05	5.5898E-06	7.77102E-07	8.72074E-08	7.38533E-09	5.49581E-10	3.41204E-11	2.0697E-12	1.12706E-13
343934705	8.8918	0.000169404	2.75602E-05	4.20082E-06	5.21639E-07	5.60397E-08	4.83016E-09	3.83752E-10	2.63768E-11	1.80771E-12	1.13085E-13
275003705	8.8936	0.00015865	1.94116E-05	2.34814E-06	2.49396E-07	2.52609E-08	2.24907E-09	1.98553E-10	1.60348E-11	1.3318E-12	1.03569E-13
307175705	8.8938	0.000506571	4.1159E-05	3.72056E-06	3.3815E-07	3.25505E-08	2.84153E-09	2.40706E-10	1.78132E-11	1.3005E-12	8.57206E-14
331304705	8.8939	0.004045882	0.000158055	7.51781E-06	4.09079E-07	2.85238E-08	2.16162E-09	1.87893E-10	1.63238E-11	1.53332E-12	1.39357E-13
291542705	8.8947	0.00014086	1.5164E-05	1.69317E-06	1.7579E-07	1.82285E-08	1.70337E-09	1.59036E-10	1.36214E-11	1.19771E-12	9.86302E-14
359298905	8.8947	0.001074431	6.87488E-05	5.21849E-06	4.35086E-07	4.24079E-08	4.03547E-09	3.76755E-10	2.83997E-11	1.75544E-12	7.39902E-14
291542105	8.8953	0.000146403	1.53198E-05	1.67464E-06	1.7172E-07	1.77412E-08	1.66169E-09	1.56063E-10	1.34756E-11	1.19571E-12	9.94455E-14
351573905	8.8958	0.001411623	0.000148701	1.49089E-05	1.24519E-06	9.65879E-08	6.47812E-09	4.33459E-10	2.64733E-11	1.67789E-12	9.92519E-14
260543105	8.8962	0.000150881	2.19916E-05	3.15348E-06	3.90298E-07	4.34634E-08	3.91162E-09	3.18907E-10	2.19705E-11	1.4781E-12	8.93682E-14
282653705	8.8978	0.000181225	3.61919E-05	6.35473E-06	8.40059E-07	8.9369E-08	7.2769E-09	5.33509E-10	3.33726E-11	2.07365E-12	1.17041E-13
279257705	8.8990	0.000217151	2.13588E-05	2.26979E-06	2.34768E-07	2.48297E-08	2.33548E-09	2.11015E-10	1.66782E-11	1.30357E-12	9.25055E-14
326138705	8.8993	0.000382589	4.15887E-05	4.80036E-06	5.25756E-07	5.65685E-08	5.13335E-09	4.20768E-10	2.82525E-11	1.78575E-12	9.81035E-14
260533505	8.9032	0.000184917	2.52499E-05	3.42802E-06	4.0721E-07	4.43214E-08	3.96787E-09	3.27034E-10	2.30804E-11	1.60444E-12	1.00908E-13
282644705	8.9035	0.000731979	7.32427E-05	7.92819E-06	8.33045E-07	8.77242E-08	7.80297E-09	6.13841E-10	3.79243E-11	2.10927E-12	9.75606E-14
247673105	8.9043	0.002068023	0.000166775	1.46751E-05	1.25602E-06	1.09555E-07	8.29569E-09	5.89836E-10	3.55035E-11	2.07822E-12	1.08032E-13
